TIME ,ID ,POS_X ,POS_Y, TAR_X, TAR_Y, AGENT_RADIUS, COLOR_R, COLOR_G, COLOR_B 
16,3,-6.063,5.30014,8.09017,-5.87785,0.25,1,0.9,0
16,4,-8.92353,2.76616,9.51057,-3.09017,0.25,0.8,1,0
16,5,-9.23828,-0.081267,10,1.03428e-12,0.25,0.5,1,0
16,6,-8.55202,-2.6301,9.51057,3.09017,0.25,0.2,1,0
16,7,-7.28195,-5.40841,8.09017,5.87785,0.25,0,1,0.1
16,8,-5.18377,-7.48094,5.87785,8.09017,0.25,0,1,0.4
16,9,-3.00769,-8.28734,3.09017,9.51057,0.25,0,1,0.7
16,10,0.35342,-8.44066,-2.06857e-12,10,0.25,0,1,1
16,11,2.16284,-6.93811,-3.09017,9.51057,0.25,0,0.7,1
16,12,4.00348,-5.85702,-5.87785,8.09017,0.25,0,0.4,1
16,13,5.88645,-4.30993,-8.09017,5.87785,0.25,0,0.1,1
16,14,8.83651,-2.84471,-9.51057,3.09017,0.25,0.2,0,1
16,15,9.09812,-0.0384361,-10,-3.10196e-12,0.25,0.5,0,1
16,16,8.57227,2.78459,-9.51057,-3.09017,0.25,0.8,0,1
16,17,6.61162,4.64293,-8.09017,-5.87785,0.25,1,0,0.9
16,18,4.99802,6.89322,-5.87785,-8.09017,0.25,1,0,0.6
16,19,2.649,7.70805,-3.09017,-9.51057,0.25,1,0,0.3
17,0,0.14049,9.12958,0,-10,0.25,1,0,0
17,1,-2.43845,8.56337,3.09017,-9.51057,0.25,1,0.3,0
17,2,-5.38199,7.59022,5.87785,-8.09017,0.25,1,0.6,0
17,3,-5.95884,5.2588,8.09017,-5.87785,0.25,1,0.9,0
17,4,-8.87945,2.72293,9.51057,-3.09017,0.25,0.8,1,0
17,5,-9.19568,-0.0811719,10,1.03428e-12,0.25,0.5,1,0
17,6,-8.49121,-2.58842,9.51057,3.09017,0.25,0.2,1,0
17,7,-7.20353,-5.39653,8.09017,5.87785,0.25,0,1,0.1
17,8,-5.17403,-7.47172,5.87785,8.09017,0.25,0,1,0.4
17,9,-2.98425,-8.17063,3.09017,9.51057,0.25,0,1,0.7
17,10,0.353879,-8.43591,-2.06857e-12,10,0.25,0,1,1
17,11,2.11939,-6.8003,-3.09017,9.51057,0.25,0,0.7,1
17,12,3.88197,-5.70815,-5.87785,8.09017,0.25,0,0.4,1
17,13,5.74016,-4.19985,-8.09017,5.87785,0.25,0,0.1,1
17,14,8.77932,-2.82601,-9.51057,3.09017,0.25,0.2,0,1
17,15,9.01142,-0.0527416,-10,-3.10196e-12,0.25,0.5,0,1
17,16,8.48412,2.75575,-9.51057,-3.09017,0.25,0.8,0,1
17,17,6.53702,4.58794,-8.09017,-5.87785,0.25,1,0,0.9
17,18,4.92138,6.78752,-5.87785,-8.09017,0.25,1,0,0.6
17,19,2.63425,7.66339,-3.09017,-9.51057,0.25,1,0,0.3
18,0,0.169772,9.08566,0,-10,0.25,1,0,0
